A_T,A_Ax,A_Ay,A_Az,A_Gx,A_Gy,A_Gz,B_T,B_Ax,B_Ay,B_Az,B_Gx,B_Gy,B_Gz,angle
21.95,-0.899414063,-0.372558594,-0.218261719,-10.18292713,-3.170731783,4.939024448,21.95,-0.7734375,0.464355469,-0.275390625,-6.158536434,-4.207316875,-6.280488014,30
22,-0.868164063,-0.41796875,-0.233886719,-9.329268456,-5.060975552,4.878048897,22,-0.845703125,0.467285156,-0.288574219,-3.902439117,-3.231707335,-6.341463566,30
22.05,-0.9140625,-0.371582031,-0.166015625,6.402439117,2.926829338,-0.975609779,22.05,-0.828613281,0.494140625,-0.314453125,-1.646341443,-1.463414669,-3.719512224,30
22.1,-0.894042969,-0.392089844,-0.233398438,-8.536585808,13.71951199,-5.304878235,22.1,-0.843261719,0.490234375,-0.303222656,2.01219511,8.597560883,-6.524390221,30
22.15,-0.887695313,-0.390625,-0.3125,-19.93902397,9.878048897,-5.121951103,22.15,-0.833007813,0.47265625,-0.306152344,-2.743902445,9.817072868,-2.560975552,30
22.2,-0.885742188,-0.386230469,-0.358886719,-5.548780441,-2.560975552,-2.926829338,22.2,-0.875,0.469238281,-0.317382813,-9.573170662,10.42682934,-4.024390221,30
22.25,-0.903320313,-0.381347656,-0.319824219,-20.18292618,-16.52439117,-2.621951103,22.25,-0.856445313,0.479492188,-0.319335938,-16.76829338,6.402439117,-1.646341443,30
22.3,-0.8984375,-0.373046875,-0.245117188,-11.40243912,-20.9146347,-2.01219511,22.3,-0.821777344,0.452636719,-0.313964844,-25.12195206,5.914634228,-3.963414669,30
22.35,-0.900878906,-0.361328125,-0.19921875,-28.96341515,-20.79268265,-3.963414669,22.35,-0.797851563,0.452636719,-0.305664063,-32.86585236,8.231707573,-2.926829338,30
22.4,-0.913085938,-0.336425781,-0.201660156,-28.90243912,-15,-9.329268456,22.4,-0.83203125,0.451660156,-0.288085938,-34.57316971,17.62195206,-5.060975552,30
22.45,-0.904296875,-0.348632813,-0.191894531,-43.71951294,-7.560975552,-14.45121956,22.45,-0.797363281,0.461425781,-0.287597656,-35.73170853,24.20731735,-11.95121956,30
22.5,-0.862792969,-0.387207031,-0.266601563,-44.02439117,-0.792682946,-12.25609779,22.5,-0.822753906,0.462890625,-0.278808594,-36.28048706,31.64634132,-16.09756088,30
22.55,-0.849609375,-0.397949219,-0.368652344,-46.09756088,-0.975609779,-5.792683125,22.55,-0.837402344,0.493164063,-0.279785156,-40.9146347,24.57317162,-13.90243912,30
22.6,-0.889160156,-0.353515625,-0.316894531,-36.5853653,0.853658557,-6.097560883,22.6,-0.838867188,0.493164063,-0.249023438,-42.56097412,9.817072868,-9.939023972,30
22.65,-0.879394531,-0.401367188,-0.327148438,-32.56097412,2.804877996,-10.85365868,22.65,-0.840820313,0.50390625,-0.25,-38.841465,6.951219559,-7.560975552,30
22.7,-0.931640625,-0.392578125,-0.321289063,-23.59756088,9.878048897,-9.024390221,22.7,-0.823242188,0.519042969,-0.251464844,-31.46341515,2.804877996,2.378048897,30
22.75,-0.895996094,-0.383789063,-0.365234375,-12.98780441,10.36585331,1.951219559,22.75,-0.890136719,0.488769531,-0.240234375,-27.62195206,3.292682886,-0.121951222,30
22.8,-0.863769531,-0.312011719,-0.334472656,-14.08536625,7.256097794,6.524390221,22.8,-0.854003906,0.477539063,-0.234375,-17.19512177,1.829268336,1.585365891,30
22.85,-0.91796875,-0.284179688,-0.313476563,0.121951222,11.58536625,2.378048897,22.85,-0.831054688,0.477050781,-0.234863281,-12.01219559,3.353658438,-1.890243888,30
22.9,-0.864746094,-0.320800781,-0.368652344,-22.56097603,10.30487823,-1.524390221,22.9,-0.86328125,0.4765625,-0.266601563,-11.15853691,9.207317352,-7.01219511,30
22.95,-0.863769531,-0.303710938,-0.397949219,-12.5,2.682926893,-1.280487776,22.95,-0.837890625,0.466796875,-0.251464844,-11.76829243,7.804878235,-5,30
23,-0.864257813,-0.333984375,-0.380371094,-18.10975647,-5.48780489,-0.975609779,23,-0.806152344,0.497558594,-0.261230469,-19.39024353,5.792683125,-4.146341324,30
23.05,-0.856445313,-0.337890625,-0.323242188,-10.97560978,-8.475609779,-1.890243888,23.05,-0.831054688,0.489746094,-0.235839844,-14.26829243,6.158536434,-8.841463089,30
23.1,-0.877929688,-0.376953125,-0.337402344,-2.682926893,-2.439024448,-0.365853667,23.1,-0.825195313,0.524414063,-0.263183594,-9.207317352,3.780487776,-6.890244007,30
23.15,-0.901855469,-0.346191406,-0.358398438,-9.939023972,3.170731783,-0.304878056,23.15,-0.846191406,0.514160156,-0.245117188,-7.073170662,1.219512224,-5.731707096,30
23.2,-0.876464844,-0.353515625,-0.373535156,-6.097560883,4.085365772,-0.243902445,23.2,-0.832519531,0.515136719,-0.250488281,-5.304878235,-1.158536553,-2.865853548,30
23.25,-0.916992188,-0.360839844,-0.386230469,-5.121951103,-3.292682886,0.365853667,23.25,-0.847167969,0.502441406,-0.240234375,-2.926829338,-5.060975552,-0.182926834,30
23.3,-0.905761719,-0.363769531,-0.349609375,8.780488014,-7.378048897,3.841463327,23.3,-0.852050781,0.503417969,-0.237792969,-1.219512224,-5.304878235,2.378048897,30
23.35,-0.9140625,-0.373535156,-0.333496094,17.86585426,-3.292682886,7.256097794,23.35,-0.856933594,0.51171875,-0.234375,7.378048897,-5,0.304878056,30
23.4,-0.889160156,-0.364257813,-0.2890625,19.81707382,5.853658676,8.780488014,23.4,-0.830078125,0.517089844,-0.236328125,16.21951294,-10.24390221,4.085365772,30
23.45,-0.883300781,-0.328613281,-0.32421875,31.09756088,15.48780441,5.426829338,23.45,-0.854003906,0.501464844,-0.218261719,28.10975647,-5.670731544,7.926829338,30
23.5,-0.858886719,-0.338378906,-0.401367188,33.35365677,19.75609779,2.804877996,23.5,-0.854492188,0.498046875,-0.23046875,31.95121956,-11.03658581,15.85365868,30
23.55,-0.903320313,-0.3359375,-0.426757813,45.24390411,17.98780441,5.914634228,23.55,-0.866699219,0.482421875,-0.1953125,31.70731735,-23.35365868,23.10975647,30
23.7,-0.847167969,-0.422851563,-0.333007813,65.97560883,19.45121956,16.8292675,23.7,-0.783203125,0.555175781,-0.221679688,58.4146347,-32.19512177,26.28048706,30
23.75,-0.848144531,-0.388671875,-0.342285156,56.70731735,23.1707325,21.76829338,23.75,-0.798339844,0.546875,-0.200683594,55.9146347,-26.40243912,16.95121956,30
23.8,-0.803222656,-0.395507813,-0.40625,41.82926941,21.34146309,23.35365868,23.8,-0.80859375,0.575683594,-0.212890625,55.36585236,-18.96341515,13.84146309,30
23.85,-0.831542969,-0.367675781,-0.390625,45.60975647,14.39024353,26.09756088,23.85,-0.761230469,0.530761719,-0.200195313,47.19512177,-23.84146309,5.426829338,30
23.9,-0.828125,-0.367675781,-0.318359375,39.32926941,10,22.5,23.9,-0.768066406,0.528320313,-0.258300781,37.68292618,-23.29268265,6.646341324,30
23.95,-0.830566406,-0.368652344,-0.295410156,36.21951294,9.573170662,18.29268265,23.95,-0.7578125,0.540527344,-0.247070313,36.89024353,-26.09756088,5.060975552,30
24,-0.835449219,-0.362792969,-0.296875,26.8292675,9.939023972,17.5,24,-0.775878906,0.518066406,-0.2734375,30.30487823,-21.52439117,3.231707335,30
24.05,-0.854492188,-0.3671875,-0.314941406,20.9146347,10.91463375,14.69512177,24.05,-0.772949219,0.528320313,-0.236328125,24.81707382,-19.93902397,3.048780441,30
24.1,-0.876464844,-0.381347656,-0.353515625,17.86585426,11.28048801,11.34146309,24.1,-0.813964844,0.555664063,-0.2421875,19.51219559,-16.09756088,0.792682946,30
24.15,-0.875976563,-0.392089844,-0.34765625,14.81707287,10.73170757,9.268292427,24.15,-0.831054688,0.561035156,-0.23046875,18.29268265,-16.34146309,-0.060975611,30
24.25,-0.905273438,-0.362304688,-0.366699219,17.56097603,7.195121765,8.536585808,24.25,-0.862304688,0.567871094,-0.228515625,19.51219559,-14.57317066,6.768292904,30
24.3,-0.878417969,-0.350097656,-0.350585938,17.92682838,2.621951103,4.451219559,24.3,-0.8125,0.541503906,-0.2265625,16.28048706,-10.91463375,7.01219511,30
24.35,-0.889648438,-0.358886719,-0.346679688,10.24390221,-2.682926893,0.304878056,24.35,-0.833007813,0.529785156,-0.225097656,11.95121956,-7.621951103,7.621951103,30
24.4,-0.901855469,-0.384765625,-0.327148438,7.682926655,-8.475609779,-0.304878056,24.4,-0.824707031,0.543945313,-0.255371094,3.780487776,-1.280487776,5.182926655,30
24.45,-0.879394531,-0.388183594,-0.283691406,-1.768292665,-10.48780441,-2.439024448,24.45,-0.7890625,0.545410156,-0.263671875,-2.317073107,-1.463414669,2.439024448,30
24.5,-0.928222656,-0.357910156,-0.250488281,-6.036585331,-12.56097603,-2.743902445,24.5,-0.775390625,0.514160156,-0.265136719,-5.914634228,-0.060975611,-1.341463447,30
24.55,-0.890136719,-0.372070313,-0.223632813,-15,-16.5853653,0.609756112,24.55,-0.812011719,0.518066406,-0.286132813,-9.939023972,13.59756088,-9.756097794,30
24.6,-0.900878906,-0.370605469,-0.244140625,-14.81707287,-14.63414669,5.182926655,24.6,-0.790039063,0.51953125,-0.284667969,-11.03658581,16.70731735,-12.80487823,30
24.65,-0.905273438,-0.329589844,-0.228515625,-27.5,-11.89024353,3.841463327,24.65,-0.794921875,0.51953125,-0.28125,-13.71951199,14.20731735,-15.67073154,30
24.7,-0.918945313,-0.318359375,-0.243652344,-31.46341515,-9.146341324,0.121951222,24.7,-0.827636719,0.502441406,-0.287597656,-19.14634132,14.63414669,-20.48780441,30
24.75,-0.922363281,-0.297851563,-0.23828125,-41.89024353,-9.268292427,-6.768292904,24.75,-0.813964844,0.475097656,-0.291503906,-31.64634132,13.53658581,-19.81707382,30
24.8,-0.936523438,-0.295410156,-0.282714844,-41.09756088,-9.512195587,-8.231707573,24.8,-0.8828125,0.450683594,-0.272460938,-38.29268265,18.78048706,-15.30487823,30
24.85,-0.943359375,-0.260253906,-0.276367188,-42.86585236,-13.84146309,-6.524390221,24.85,-0.856445313,0.442871094,-0.267578125,-40.67073059,15.30487823,-14.14634132,30
24.9,-0.953125,-0.252929688,-0.291992188,-48.53658676,-15.79268265,-7.439024448,24.9,-0.887695313,0.429199219,-0.258300781,-39.57316971,18.84146309,-17.01219559,30
24.95,-0.96484375,-0.219726563,-0.2734375,-53.04878235,-18.23170662,-13.96341419,24.95,-0.879882813,0.408203125,-0.234863281,-47.74390411,18.47560883,-16.89024353,30
25,-0.925292969,-0.264648438,-0.270019531,-59.14634323,-21.03658485,-18.1707325,25,-0.873046875,0.4140625,-0.236328125,-53.96341324,28.90243912,-15.18292713,30
25.05,-0.930175781,-0.256835938,-0.316894531,-55.73170853,-22.68292618,-17.37804794,25.05,-0.875488281,0.411132813,-0.208984375,-55.12195206,30,-15.48780441,30
25.1,-0.924804688,-0.25,-0.298828125,-54.81707382,-22.92682838,-12.98780441,25.1,-0.870605469,0.411621094,-0.199707031,-53.23170853,32.98780441,-16.70731735,30
25.15,-0.93359375,-0.244140625,-0.288085938,-53.04878235,-18.1707325,-12.5,25.15,-0.87890625,0.414550781,-0.195800781,-49.32926941,29.20731735,-17.86585426,30
25.2,-0.926757813,-0.263671875,-0.30859375,-51.28048706,-9.573170662,-13.84146309,25.2,-0.911132813,0.436035156,-0.19140625,-46.40243912,29.39024353,-17.13414574,30
25.25,-0.931152344,-0.278808594,-0.361328125,-45,-6.585365772,-12.68292713,25.25,-0.901855469,0.443359375,-0.173828125,-42.5,26.76829338,-13.96341419,30
25.3,-0.914550781,-0.31640625,-0.341796875,-30.12195206,-6.768292904,-10.67073154,25.3,-0.891601563,0.468261719,-0.170898438,-32.56097412,25.42682838,-11.03658581,30
25.35,-0.883300781,-0.372070313,-0.324707031,-15.48780441,-5.548780441,-3.658536673,25.35,-0.864746094,0.487792969,-0.18359375,-15.67073154,18.35365868,-8.170731544,30
25.4,-0.857421875,-0.367675781,-0.316894531,5.48780489,-0.853658557,2.98780489,25.4,-0.837890625,0.494628906,-0.187988281,1.463414669,13.41463375,-1.707317114,30
25.45,-0.877441406,-0.298828125,-0.297363281,10.48780441,3.536585331,0.792682946,25.45,-0.840820313,0.505859375,-0.225585938,13.35365868,1.463414669,4.817073345,30
25.5,-0.859375,-0.283691406,-0.290039063,26.09756088,8.475609779,0.853658557,25.5,-0.820800781,0.449707031,-0.234863281,16.03658485,-0.243902445,5.121951103,30
25.55,-0.848144531,-0.269042969,-0.279296875,11.95121956,7.134146214,0.48780489,25.55,-0.807617188,0.428222656,-0.252441406,15.48780441,-6.707316875,7.073170662,30
25.6,-0.862304688,-0.279296875,-0.309082031,24.51219559,4.695121765,6.036585331,25.6,-0.794433594,0.400878906,-0.233398438,14.63414669,-3.597560883,8.841463089,30
25.65,-0.927734375,-0.286132813,-0.346191406,20.24390221,3.109755993,8.10975647,25.65,-0.884277344,0.451660156,-0.211425781,21.09756088,-8.231707573,6.219511986,30
25.7,-0.886230469,-0.320800781,-0.28515625,28.47560883,2.98780489,13.35365868,25.7,-0.833984375,0.452636719,-0.255859375,24.57317162,-17.56097603,2.378048897,30
25.8,-0.891601563,-0.241699219,-0.227539063,45.60975647,9.268292427,5,25.8,-0.797851563,0.419921875,-0.266601563,33.4146347,-22.19512177,17.62195206,30
25.85,-0.971679688,-0.228027344,-0.2734375,46.09756088,14.75609779,-0.304878056,25.85,-0.898925781,0.378417969,-0.215332031,45.18292618,-9.63414669,16.15853691,30
25.9,-0.896972656,-0.289550781,-0.262695313,43.29268265,10.79268265,-0.731707335,25.9,-0.843261719,0.395996094,-0.289550781,37.56097412,-1.036585331,16.89024353,30
25.95,-0.956542969,-0.294921875,-0.327636719,53.96341324,10.85365868,3.353658438,25.95,-0.928222656,0.410644531,-0.258789063,45.12195206,-5.670731544,25.12195206,30
26.1,-0.814941406,-0.276367188,-0.209472656,89.02439117,0.548780501,13.84146309,26.1,-0.6328125,0.379394531,-0.275390625,73.04878235,-17.01219559,36.89024353,30
26.15,-0.876953125,-0.286132813,-0.218261719,72.43902588,4.634146214,11.52439022,26.15,-0.840820313,0.403808594,-0.307617188,66.03658295,-13.29268265,37.31707382,30
26.2,-0.891601563,-0.327636719,-0.197265625,65.9146347,9.085366249,10.48780441,26.2,-0.763671875,0.5234375,-0.356933594,66.95121765,-34.32926941,16.15853691,30
26.25,-0.946777344,-0.372558594,-0.19921875,57.98780441,13.59756088,9.756097794,26.25,-0.81640625,0.4765625,-0.338378906,44.81707382,-15.36585331,27.43902397,30
26.3,-0.979492188,-0.4296875,-0.185546875,29.39024353,8.902439117,1.646341443,26.3,-0.799316406,0.598632813,-0.430664063,41.52439117,-10,17.62195206,30
26.35,-0.999511719,-0.427246094,-0.162109375,45.18292618,4.268292904,3.536585331,26.35,-0.86328125,0.512207031,-0.421386719,32.43902588,-15.42682934,19.3292675,30
26.4,-0.952148438,-0.448242188,-0.084472656,36.46341324,-6.280488014,1.158536553,26.4,-0.755371094,0.561035156,-0.470703125,25.54878044,-9.695121765,19.69512177,30
26.45,-0.987304688,-0.391601563,-0.090332031,55.06097412,-1.463414669,-3.231707335,26.45,-0.814453125,0.530761719,-0.432128906,39.26829147,-5.609755993,28.71951294,30
26.5,-0.931152344,-0.389648438,-0.10546875,49.14634323,3.292682886,-6.219511986,26.5,-0.774902344,0.502441406,-0.380859375,38.658535,0.243902445,29.45121956,30
26.55,-0.951660156,-0.459472656,-0.172363281,57.74390411,4.51219511,-6.402439117,26.55,-0.763183594,0.537109375,-0.389648438,47.07316971,13.41463375,34.87804794,30
26.6,-0.924804688,-0.504882813,-0.150390625,58.53658676,1.707317114,-1.463414669,26.6,-0.759765625,0.603027344,-0.433105469,51.158535,-0.853658557,30.73170662,30
26.65,-1.05859375,-0.376464844,-0.111328125,60.36585236,0.792682946,-5.304878235,26.65,-0.796875,0.563964844,-0.475585938,49.32926941,-6.402439117,35.67073059,30
26.7,-0.993652344,-0.391601563,-0.017578125,21.34146309,-6.707316875,-17.74390221,26.7,-0.774414063,0.568359375,-0.583007813,31.09756088,1.402438998,21.89024353,30
26.75,-0.948730469,-0.426269531,0.116210938,26.03658485,-12.74390221,-18.29268265,26.75,-0.669433594,0.458007813,-0.638671875,10.54878044,2.5,19.0853653,30
26.8,-0.995117188,-0.419921875,0.07421875,18.04878044,-12.98780441,-9.695121765,26.8,-0.671386719,0.4765625,-0.616699219,6.524390221,3.902439117,21.03658485,30
26.85,-0.931640625,-0.384277344,0.141113281,-2.256097555,-14.39024353,-0.48780489,26.85,-0.677734375,0.443359375,-0.612304688,14.14634132,6.646341324,0.609756112,30
26.9,-0.912109375,-0.423828125,0.085449219,-0.914634168,-13.53658581,6.219511986,26.9,-0.66796875,0.442382813,-0.611328125,5.609755993,7.926829338,-9.939023972,30
26.95,-0.897460938,-0.430175781,0.10546875,-8.048780441,-10.36585331,-0.975609779,26.95,-0.671875,0.530273438,-0.610351563,-5.304878235,5.365853786,-2.5,30
27,-0.926757813,-0.475585938,0.054199219,-7.5,-6.890244007,-5.48780489,27,-0.674316406,0.54296875,-0.561523438,-9.817072868,-0.548780501,-1.829268336,30
27.05,-0.889160156,-0.51171875,0.044433594,5.548780441,-1.463414669,-1.951219559,27.05,-0.677734375,0.555664063,-0.497070313,-9.146341324,-3.048780441,3.170731783,30
27.1,-0.846191406,-0.497070313,0.075195313,8.902439117,8.10975647,-3.170731783,27.1,-0.656738281,0.579589844,-0.479492188,3.780487776,-6.707316875,4.939024448,30
27.15,-0.871582031,-0.512695313,0.05078125,29.69512177,16.64634132,-2.926829338,27.15,-0.65625,0.566894531,-0.500976563,17.86585426,-7.926829338,11.40243912,30
27.2,-0.888671875,-0.513183594,0.017578125,41.82926941,20.24390221,2.865853548,27.2,-0.674316406,0.540527344,-0.491210938,29.87804794,-12.25609779,21.46341515,30
27.25,-0.8828125,-0.470214844,0.032226563,58.59756088,22.43902397,9.451219559,27.25,-0.658203125,0.517578125,-0.498535156,40.42683029,-18.90243912,24.0853653,30
27.3,-0.889648438,-0.423828125,0.071777344,51.76829147,20.9146347,5.914634228,27.3,-0.632324219,0.500976563,-0.531738281,42.5,-30.97560883,26.95121956,30
27.35,-0.916015625,-0.377929688,0.080078125,63.29268265,25.79268265,2.804877996,27.35,-0.701171875,0.479492188,-0.546386719,39.63414764,-27.31707382,33.78048706,30
27.4,-0.895019531,-0.376464844,0.057128906,45.06097412,28.23170662,-2.01219511,27.4,-0.675292969,0.469726563,-0.522460938,35.12195206,-23.84146309,33.35365677,30
27.45,-0.898925781,-0.400878906,0.020507813,52.68292618,28.04878044,0.243902445,27.45,-0.666503906,0.46875,-0.511230469,33.71951294,-24.02439117,30.06097603,30
27.5,-0.89453125,-0.388671875,0.042480469,43.71951294,26.40243912,-1.341463447,27.5,-0.63671875,0.486328125,-0.524902344,33.29268265,-25.24390221,27.31707382,30
27.55,-0.899902344,-0.409667969,0.046386719,37.31707382,19.87804794,1.219512224,27.55,-0.65625,0.498535156,-0.565429688,33.53658676,-22.31707382,22.13414574,30
27.6,-0.947265625,-0.396484375,0.091308594,38.90243912,16.95121956,-0.426829278,27.6,-0.6875,0.490234375,-0.578613281,23.59756088,-25.24390221,20.60975647,30
27.65,-0.971679688,-0.389648438,0.104003906,29.57317162,13.59756088,-5,27.65,-0.653808594,0.491210938,-0.585449219,25,-22.37804794,17.74390221,30
27.7,-0.946289063,-0.374023438,0.116210938,27.80487823,14.93902397,-5.48780489,27.7,-0.681152344,0.470703125,-0.615234375,22.43902397,-14.32926846,16.46341515,30
27.75,-0.919433594,-0.363769531,0.10546875,19.39024353,10.18292713,-6.524390221,27.75,-0.663574219,0.454589844,-0.609375,16.52439117,-10,14.51219559,30
27.8,-0.911132813,-0.360839844,0.068359375,16.15853691,6.036585331,-2.378048897,27.8,-0.666015625,0.437988281,-0.599609375,11.58536625,-2.378048897,11.89024353,30
27.85,-0.930175781,-0.347167969,0.079589844,8.536585808,2.865853548,-2.439024448,27.85,-0.651367188,0.439453125,-0.567871094,3.414634228,-4.451219559,10.54878044,30
27.9,-0.920898438,-0.383300781,0.07421875,-11.34146309,-0.731707335,-0.975609779,27.9,-0.693359375,0.475097656,-0.607910156,-4.817073345,-0.670731723,1.646341443,30
27.95,-0.934570313,-0.395996094,0.088378906,-9.329268456,-2.01219511,-0.365853667,27.95,-0.658691406,0.475097656,-0.5546875,-14.39024353,-2.073170662,-1.890243888,30
28,-0.916992188,-0.434570313,0.069824219,-14.8780489,-0.48780489,-2.073170662,28,-0.669433594,0.537597656,-0.571289063,-14.93902397,5.670731544,-3.658536673,30
28.05,-0.900390625,-0.434082031,0.060546875,-17.56097603,-1.402438998,-3.048780441,28.05,-0.651367188,0.525878906,-0.531738281,-14.57317066,2.926829338,-5.670731544,30
28.1,-0.903808594,-0.446777344,0.041503906,-11.15853691,-1.097561002,0.853658557,28.1,-0.665527344,0.528320313,-0.530273438,-15.18292713,2.378048897,-5.121951103,30
28.15,-0.910644531,-0.415527344,0.060546875,-11.70731735,0.304878056,0.48780489,28.15,-0.657226563,0.528808594,-0.506347656,-12.80487823,-2.317073107,-6.219511986,30
28.2,-0.905273438,-0.420410156,0.035644531,-11.70731735,0.731707335,4.390244007,28.2,-0.672851563,0.501464844,-0.518554688,-9.756097794,0.731707335,-5.548780441,30
